"Taint analysis NodeRED",,"warning","FLOW_DESCR_START::Source: msg;add_to_node.js:7[29:31];Sink: `Add ca ... eUuid}`;add_to_node.js:15[20:58]::FLOW_DESCR_END
FLOW_DESCR_START::Source: msg;add_to_node.js:7[29:31];Sink: msg;add_to_node.js:17[21:23]::FLOW_DESCR_END
FLOW_DESCR_START::Source: msg;add_to_node.js:7[29:31];Sink: msg;add_to_node.js:19[59:61]::FLOW_DESCR_END","/nodes/add_to_node.js","7","29","7","31"
"Taint analysis NodeRED",,"warning","FLOW_DESCR_START::Source: msg;answer.js:7[29:31];Sink: msg;answer.js:16[21:23]::FLOW_DESCR_END
FLOW_DESCR_START::Source: msg;answer.js:7[29:31];Sink: msg;answer.js:18[54:56]::FLOW_DESCR_END","/nodes/answer.js","7","29","7","31"
"Taint analysis NodeRED",,"warning","FLOW_DESCR_START::Source: msg;bridge_call.js:13[29:31];Sink: msg;bridge_call.js:30[21:23]::FLOW_DESCR_END
FLOW_DESCR_START::Source: msg;bridge_call.js:13[29:31];Sink: msg;bridge_call.js:32[59:61]::FLOW_DESCR_END","/nodes/bridge_call.js","13","29","13","31"
"Taint analysis NodeRED",,"warning","FLOW_DESCR_START::Source: msg;call_user.js:13[29:31];Sink: `Call u ... eUuid}`;call_user.js:33[20:62]::FLOW_DESCR_END
FLOW_DESCR_START::Source: msg;call_user.js:13[29:31];Sink: msg;call_user.js:35[21:23]::FLOW_DESCR_END
FLOW_DESCR_START::Source: msg;call_user.js:13[29:31];Sink: msg;call_user.js:37[57:59]::FLOW_DESCR_END","/nodes/call_user.js","13","29","13","31"
"Taint analysis NodeRED",,"warning","FLOW_DESCR_START::Source: msg;chat.js:13[29:31];Sink: msg.payload;chat.js:19[46:56]::FLOW_DESCR_END
FLOW_DESCR_START::Source: msg;chat.js:13[29:31];Sink: [msg, null];chat.js:21[17:27]::FLOW_DESCR_END","/nodes/chat.js","13","29","13","31"
"Taint analysis NodeRED",,"warning","FLOW_DESCR_START::Source: msg;chat.js:33[60:62];Sink: [null, msg];chat.js:38[19:29]::FLOW_DESCR_END","/nodes/chat.js","33","60","33","62"
"Taint analysis NodeRED",,"warning","FLOW_DESCR_START::Source: config.host;config.js:38[17:27];Sink: `Connec ...  token`;config.js:63[20:68]::FLOW_DESCR_END
FLOW_DESCR_START::Source: config.host;config.js:38[17:27];Sink: `Create ... .host}`;config.js:82[39:72]::FLOW_DESCR_END
FLOW_DESCR_START::Source: config.host;config.js:38[17:27];Sink: `Websoc ... follow`;config.js:109[25:76]::FLOW_DESCR_END
FLOW_DESCR_START::Source: config.host;config.js:38[17:27];Sink: `Websoc ... .host}`;config.js:132[43:77]::FLOW_DESCR_END
FLOW_DESCR_START::Source: config.host;config.js:38[17:27];Sink: `Websoc ... .host}`;config.js:137[43:98]::FLOW_DESCR_END
FLOW_DESCR_START::Source: config.host;config.js:38[17:27];Sink: `Websoc ... .host}`;config.js:142[43:80]::FLOW_DESCR_END
FLOW_DESCR_START::Source: config.host;config.js:38[17:27];Sink: `Websoc ... .host}`;config.js:147[43:75]::FLOW_DESCR_END
FLOW_DESCR_START::Source: config.host;config.js:38[17:27];Sink: `Websoc ...  token`;config.js:152[43:97]::FLOW_DESCR_END
FLOW_DESCR_START::Source: config.host;config.js:38[17:27];Sink: `Websoc ... .host}`;config.js:160[43:76]::FLOW_DESCR_END
FLOW_DESCR_START::Source: config.host;config.js:38[17:27];Sink: `Wesock ... .host}`;config.js:169[18:75]::FLOW_DESCR_END","/nodes/config.js","38","17","38","27"
"Taint analysis NodeRED",,"warning","FLOW_DESCR_START::Source: this.host;config.js:63[37:45];Sink: `Connec ...  token`;config.js:63[20:68]::FLOW_DESCR_END","/nodes/config.js","63","37","63","45"
"Taint analysis NodeRED",,"warning","FLOW_DESCR_START::Source: node.host;config.js:82[62:70];Sink: `Create ... .host}`;config.js:82[39:72]::FLOW_DESCR_END","/nodes/config.js","82","62","82","70"
"Taint analysis NodeRED",,"warning","FLOW_DESCR_START::Source: message;config.js:107[29:35];Sink: message;config.js:110[25:31]::FLOW_DESCR_END","/nodes/config.js","107","29","107","35"
"Taint analysis NodeRED",,"warning","FLOW_DESCR_START::Source: node.host;config.js:109[49:57];Sink: `Websoc ... follow`;config.js:109[25:76]::FLOW_DESCR_END","/nodes/config.js","109","49","109","57"
"Taint analysis NodeRED",,"warning","FLOW_DESCR_START::Source: node.host;config.js:132[67:75];Sink: `Websoc ... .host}`;config.js:132[43:77]::FLOW_DESCR_END","/nodes/config.js","132","67","132","75"
"Taint analysis NodeRED",,"warning","FLOW_DESCR_START::Source: node.host;config.js:137[88:96];Sink: `Websoc ... .host}`;config.js:137[43:98]::FLOW_DESCR_END","/nodes/config.js","137","88","137","96"
"Taint analysis NodeRED",,"warning","FLOW_DESCR_START::Source: err;config.js:141[31:33];Sink: err;config.js:143[31:33]::FLOW_DESCR_END","/nodes/config.js","141","31","141","33"
"Taint analysis NodeRED",,"warning","FLOW_DESCR_START::Source: node.host;config.js:142[70:78];Sink: `Websoc ... .host}`;config.js:142[43:80]::FLOW_DESCR_END","/nodes/config.js","142","70","142","78"
"Taint analysis NodeRED",,"warning","FLOW_DESCR_START::Source: err;config.js:146[31:33];Sink: err;config.js:148[30:32]::FLOW_DESCR_END","/nodes/config.js","146","31","146","33"
"Taint analysis NodeRED",,"warning","FLOW_DESCR_START::Source: node.host;config.js:147[65:73];Sink: `Websoc ... .host}`;config.js:147[43:75]::FLOW_DESCR_END","/nodes/config.js","147","65","147","73"
"Taint analysis NodeRED",,"warning","FLOW_DESCR_START::Source: node.host;config.js:152[71:79];Sink: `Websoc ...  token`;config.js:152[43:97]::FLOW_DESCR_END","/nodes/config.js","152","71","152","79"
"Taint analysis NodeRED",,"warning","FLOW_DESCR_START::Source: node.host;config.js:160[66:74];Sink: `Websoc ... .host}`;config.js:160[43:76]::FLOW_DESCR_END","/nodes/config.js","160","66","160","74"
"Taint analysis NodeRED",,"warning","FLOW_DESCR_START::Source: node.host;config.js:169[65:73];Sink: `Wesock ... .host}`;config.js:169[18:75]::FLOW_DESCR_END","/nodes/config.js","169","65","169","73"
"Taint analysis NodeRED",,"warning","FLOW_DESCR_START::Source: msg;continue.js:14[29:31];Sink: msg;continue.js:35[21:23]::FLOW_DESCR_END
FLOW_DESCR_START::Source: msg;continue.js:14[29:31];Sink: msg;continue.js:37[68:70]::FLOW_DESCR_END","/nodes/continue.js","14","29","14","31"
"Taint analysis NodeRED",,"warning","FLOW_DESCR_START::Source: msg;create_node.js:10[29:31];Sink: msg;create_node.js:22[21:23]::FLOW_DESCR_END
FLOW_DESCR_START::Source: msg;create_node.js:10[29:31];Sink: msg;create_node.js:24[59:61]::FLOW_DESCR_END","/nodes/create_node.js","10","29","10","31"
"Taint analysis NodeRED",,"warning","FLOW_DESCR_START::Source: msg;create_snoop.js:7[29:31];Sink: msg;create_snoop.js:18[21:23]::FLOW_DESCR_END
FLOW_DESCR_START::Source: msg;create_snoop.js:7[29:31];Sink: msg;create_snoop.js:20[53:55]::FLOW_DESCR_END","/nodes/create_snoop.js","7","29","7","31"
"Taint analysis NodeRED",,"warning","FLOW_DESCR_START::Source: msg;create_user.js:20[29:31];Sink: `Create ... ntext}`;create_user.js:49[18:51]::FLOW_DESCR_END
FLOW_DESCR_START::Source: msg;create_user.js:20[29:31];Sink: msg;create_user.js:58[19:21]::FLOW_DESCR_END
FLOW_DESCR_START::Source: msg;create_user.js:20[29:31];Sink: msg;create_user.js:60[57:59]::FLOW_DESCR_END","/nodes/create_user.js","20","29","20","31"
"Taint analysis NodeRED",,"warning","FLOW_DESCR_START::Source: msg;delete_node.js:7[29:31];Sink: `Remove ... eUuid}`;delete_node.js:15[20:44]::FLOW_DESCR_END
FLOW_DESCR_START::Source: msg;delete_node.js:7[29:31];Sink: msg;delete_node.js:17[21:23]::FLOW_DESCR_END
FLOW_DESCR_START::Source: msg;delete_node.js:7[29:31];Sink: msg;delete_node.js:19[59:61]::FLOW_DESCR_END","/nodes/delete_node.js","7","29","7","31"
"Taint analysis NodeRED",,"warning","FLOW_DESCR_START::Source: msg;delete_snoop.js:7[29:31];Sink: `Delete ... pUuid}`;delete_snoop.js:14[20:46]::FLOW_DESCR_END
FLOW_DESCR_START::Source: msg;delete_snoop.js:7[29:31];Sink: msg;delete_snoop.js:16[21:23]::FLOW_DESCR_END
FLOW_DESCR_START::Source: msg;delete_snoop.js:7[29:31];Sink: msg;delete_snoop.js:18[60:62]::FLOW_DESCR_END","/nodes/delete_snoop.js","7","29","7","31"
